id,hpo
"RETINITIS PIGMENTOSA, SEVERE",Disease or Syndrome
"RHABDOMYOLYSIS, ACUTE",Pathologic Function
"RHABDOMYOLYSIS MAY FOLLOW SEVERE EXERCISE IN HOT CONDITIONS, NEUROLEPTIC DRUGS, ALCOHOL, OR INFECTIONS",Pathologic Function
ANTERIOR CUPPING AND SCLEROSIS OF RIBS,"Body Part, Organ, or Organ Component"
ANTERIOR RIB CUPPING,"Body Part, Organ, or Organ Component"
POSTERIOR RIB CUPPING,"Body Part, Organ, or Organ Component"
"IRREGULAR, RACHITIC-LIKE METAPHYSES",Disease or Syndrome
SACCADIC SLOW PURSUIT,Organ or Tissue Function
"SALT AND PEPPER RETINOPATHY, EARLY",Chemical Viewed Structurally
APLASIA/HYPOPLASIA OF THE SCAPULAE,"Body Part, Organ, or Organ Component"
SCLERAL SCHWANNOMA,"Body Part, Organ, or Organ Component"
PROGRESSIVE SYSTEMIC SCLERODERMA,Disease or Syndrome
PATCHY SCLEROSIS OF THE PHALANGES OF THE 5TH FINGER,Pathologic Function
PATCHY SCLEROSIS OF THE PHALANGES OF THE 4TH TOE,Pathologic Function
PATCHY SCLEROSIS OF THE MIDDLE PHALANGES OF THE TOES,Pathologic Function
SCLEROTIC FOCI (HUMERAL),Pathologic Function
SCLEROTIC HUMERAL METAPHYSIS WITH LONGITUDINAL STRIATIONS,Pathologic Function
SCLEROTIC HUMERAL METAPHYSIS,Pathologic Function
SCLEROSIS OF HAND BONES,Pathologic Function
SCLEROTIC SKULL BASE,Pathologic Function
SHAWL SCROTUM,"Body Part, Organ, or Organ Component"
APNEA DURING SEIZURE SPELLS,Sign or Symptom
INCREASED RISK OF SEIZURES IN CHILDHOOD OR ADULTHOOD (11-16%),Sign or Symptom
SEIZURES OCCUR IN ABSENCE OF INTRACRANIAL INFECTION OR DEFINED PATHOLOGIC OR TRAUMATIC CAUSE,Sign or Symptom
SEIZURES,Sign or Symptom
PREMATURE SEPARATION OF CENTROMERIC HETEROCHROMATIN,Pathologic Function
TOTAL SERUM GAMMA GLOBULINS LOW,"Amino Acid, Peptide, or Protein"
"LOW-SET, CUP-SHAPED EARS",Mental Process
HYPERTELORISM,Mental Process
EARLY AND SEVERE MENTAL RETARDATION,Mental or Behavioral Dysfunction
ABSENCE OF SECONDARY SEX CHARACTERISTICS,Organism Attribute
AMYOTROPHY INVOLVING THE SHOULDER MUSCULATURE,Body Location or Region
SHOULDER DISLOCATION,Injury or Poisoning
DROOLING,Disease or Syndrome
TRICUSPID AND MITRAL VALVES ARE REPLACED BY A SINGLE INLET VALVE,Population Group
SIRENOMELIA,Congenital Abnormality
EXCESSIVE WRINKLING OF PALMAR SKIN,Finding
EXCESSIVE SKIN WRINKLING ON DORSUM OF HANDS AND FINGERS,Finding
NEONATAL WRINKLED SKIN OF HANDS AND FEET,Finding
EXCESSIVE WRINKLED SKIN (PALMS AND SOLES),Finding
APLASIA/HYPOPLASIA INVOLVING BONES OF THE SKULL,"Body Part, Organ, or Organ Component"
BITEMPORAL NARROWING,"Body Part, Organ, or Organ Component"
SLEEP DISTURBANCES,Sign or Symptom
CONJUNCTIVAL WHITISH 'SALT-LIKE' DEPOSITS,Biologically Active Substance
"SALT AND PEPPER RETINOPATHY, EARLY",Biologically Active Substance
"SALT AND PEPPER RETINOPATHY, EARLY",Inorganic Chemical
"BLISTERS ESP ON PALMS, SOLES, PERIORAL, TRUNK AND NECK",Geographic Area
"MULTIPLE EXOSTOSES, ESP DIGITS",Geographic Area
PROGRESSIVE SPASTIC PARAPARESIS,Sign or Symptom
EPIDURAL ARACHNOID CYSTS OF THE SPINAL CANAL,Body Space or Junction
ATROPHY/DEGENERATION INVOLVING THE SPINAL CORD,"Body Part, Organ, or Organ Component"
CONGENITAL SPINAL STENOSIS DUE TO SHORT PEDICLES,Disease or Syndrome
ABNORMALITY OF THE VERTEBRAL COLUMN,"Body Part, Organ, or Organ Component"
STAPEDIAL ABNORMALITIES,"Body Part, Organ, or Organ Component"
APLASIA/HYPOPLASIA OF THE STERNUM,"Body Part, Organ, or Organ Component"
"TELANGIECTASES (STOMACH, DUODENUM, SMALL BOWEL, COLON)","Body Part, Organ, or Organ Component"
HYPERPIGMENTATION IN SUN-EXPOSED AREAS,Natural Phenomenon or Process
SEVERE PROTRACTED BLEEDING AFTER SURGERY,Biomedical Occupation or Discipline
HYPOHIDROSIS,Body Substance
IPSILATERAL LACK OF FACIAL SWEATING,Finding
HYPOHIDROSIS,Finding
THINNING AND BULGING OF THE POSTERIOR FOSSA BONES,Finding
1-5 TOE SYNDACTYLY,Congenital Abnormality
SYMPHALANGISM OF THE PROXIMAL PHALANX OF THE 2ND FINGER WITH THE 2ND METATCARPAL,Congenital Abnormality
SYMPHALANGISM AFFECTING THE DISTAL PHALANX OF THE THUMB,Congenital Abnormality
SYMPHALANGISM OF THE PROXIMAL PHALANX OF THE 4TH FINGER WITH THE 4TH METATCARPAL,Congenital Abnormality
SYMPHALANGISM AFFECTING THE PHALANGES OF THE HAND,Congenital Abnormality
SYMPHALANGISM AFFECTING THE MIDDLE PHALANX OF THE 5TH FINGER,Congenital Abnormality
SYMPHALANGISM AFFECTING THE PHALANGES OF THE HALLUX,Congenital Abnormality
SYMPHALANGISM AFFECTING THE 1ST METATARSAL,Congenital Abnormality
SYMPHALANGISM AFFECTING THE DISTAL PHALANX OF THE HALLUX,Congenital Abnormality
SYMPHALANGISM OF THE 5TH FINGER,Congenital Abnormality
SYMPHALANGISM OF THE 4TH FINGER,Congenital Abnormality
SCAPULOHUMERAL SYNOSTOSIS,Congenital Abnormality
SYNOSTOSIS INVOLVING THE FIBULA,Congenital Abnormality
HUMERAL ULNAR SYNOSTOSIS,Congenital Abnormality
RADIOHUMERAL SYNOSTOSIS,Congenital Abnormality
DISTAL SYMPHALANGISM,Congenital Abnormality
REDUCED SYSTOLIC FUNCTION,Temporal Concept
DECREASED NUMBERS OF CIRCULATING T CELLS,Cell
ABNORMALITY OF T-CELLS,Cell
VARIABLE DEGREE OF T CELL DYSFUNCTION,Cell
CONJUNCTIVAL TELANGIECTASIA,Disease or Syndrome
APLASIA OF THE TESTES,"Body Part, Organ, or Organ Component"
"DECREASED METHIONINE SYNTHASE (MTR, 156570) ACTIVITY",Enzyme
"LESIONS IN BASAL GANGLIA, BRAINSTEM, CEREBELLUM, THALAMUS, SPINAL CORD","Body Part, Organ, or Organ Component"
PROLONGED PARTIAL THROMBOPLASTIN TIME,"Amino Acid, Peptide, or Protein"
FRAGMENTATION OF THE EPIPHYSIS OF THE DISTAL PHALANX OF THE THUMB,"Body Part, Organ, or Organ Component"
ENLARGED EPIPHYSIS OF THE PROXIMAL PHALANX OF THE THUMB,"Body Part, Organ, or Organ Component"
IRREGULAR EPIPHYSES OF THE THUMB,"Body Part, Organ, or Organ Component"
BRACKET EPIPHYSES OF THE THUMB,"Body Part, Organ, or Organ Component"
APLASIA OF THE PROXIMAL PHALANX OF THE THUMB,"Body Part, Organ, or Organ Component"
ABNORMALITY OF THE EPIPHYSIS OF THE DISTAL PHALANX OF THE THUMB,"Body Part, Organ, or Organ Component"
TRIANGULAR SHAPED DISTAL PHALANX OF THE THUMB,"Body Part, Organ, or Organ Component"
BROAD PHALANGES OF THE THUMB,"Body Part, Organ, or Organ Component"
PARTIAL/COMPLETE DUPLICATION OF THE DISTAL PHALANX OF THE THUMB,"Body Part, Organ, or Organ Component"
BIFID DISTAL PHALANX OF THE THUMB,"Body Part, Organ, or Organ Component"
COMPLETE DUPLICATION OF THE PHALANGES OF THE THUMB,"Body Part, Organ, or Organ Component"
RADIAL DEVIATION OF THUMB TERMINAL PHALANX,"Body Part, Organ, or Organ Component"
HYPEREXTENSIBLE THUMB,"Body Part, Organ, or Organ Component"
"SHORT, BROAD PROXIMAL PHALANX OF THUMB","Body Part, Organ, or Organ Component"
APLASIA/HYPOPLASIA OF THE THYMUS,Biologically Active Substance
THYROGLOSSAL CYST,Disease or Syndrome
PITUITARY RESISTANCE TO THYROID HORMONE,Hormone
THYROID STIMULATING HORMONE DEFICIENCY,"Amino Acid, Peptide, or Protein"
APLASIA OF THE TIBIA,"Body Part, Organ, or Organ Component"
OSTEOLYTIC DEFECTS OF THE PHALANGES OF THE 2ND TOE,"Body Part, Organ, or Organ Component"
DEVIATION/DISPLACEMENT OF THE 4TH TOE,"Body Part, Organ, or Organ Component"
ABNORMALITY OF THE EPIPHYSIS OF THE 5TH TOE,"Body Part, Organ, or Organ Component"
PARTIAL/COMPLETE DUPLICATION OF THE PHALANGES OF THE 2ND TOE,"Body Part, Organ, or Organ Component"
TRIANGULAR SHAPED PHALANGES OF THE TOES,"Body Part, Organ, or Organ Component"
PARTIAL/COMPLETE DUPLICATION OF THE PHALANGES OF THE TOES,"Body Part, Organ, or Organ Component"
BULLET-SHAPED MIDDLE PHALANX OF THE 2ND TOE,"Body Part, Organ, or Organ Component"
SYMPHALANGISM AFFECTING THE PROXIMAL PHALANX OF THE 2ND TOE,"Body Part, Organ, or Organ Component"
BULLET-SHAPED DISTAL PHALANX OF THE 2ND TOE,"Body Part, Organ, or Organ Component"
TRIANGULAR SHAPED MIDDLE PHALANX OF THE 2ND TOE,"Body Part, Organ, or Organ Component"
COMPLETE DUPLICATION OF THE PROXIMAL PHALANX OF THE 2ND TOE,"Body Part, Organ, or Organ Component"
TRIANGULAR SHAPED DISTAL PHALANX OF THE 2ND TOE,"Body Part, Organ, or Organ Component"
SYMPHALANGISM AFFECTING THE DISTAL PHALANX OF THE 2ND TOE,"Body Part, Organ, or Organ Component"
COMPLETE DUPLICATION OF THE MIDDLE PHALANX OF THE 2ND TOE,"Body Part, Organ, or Organ Component"
PARTIAL DUPLICATION OF THE DISTAL PHALANX OF THE 2ND TOE,"Body Part, Organ, or Organ Component"
ABNORMALITY OF THE PROXIMAL PHALANX OF THE 4TH TOE,"Body Part, Organ, or Organ Component"
PATCHY SCLEROSIS OF THE PHALANGES OF THE 4TH TOE,"Body Part, Organ, or Organ Component"
PARTIAL/COMPLETE DUPLICATION OF THE PHALANGES OF THE 4TH TOE,"Body Part, Organ, or Organ Component"
BULLET-SHAPED PROXIMAL PHALANX OF THE 2ND TOE,"Body Part, Organ, or Organ Component"
OSTEOLYTIC DEFECTS OF THE PROXIMAL PHALANX OF THE 2ND TOE,"Body Part, Organ, or Organ Component"
APLASIA/HYPOPLASIA OF THE PROXIMAL PHALANX OF THE 2ND TOE,"Body Part, Organ, or Organ Component"
CONTRACTURES INVOLVING THE TOES,"Body Part, Organ, or Organ Component"
CURVED PROXIMAL PHALANGES OF THE TOES,"Body Part, Organ, or Organ Component"
SYMPHALANGISM AFFECTING THE MIDDLE PHALANGES OF THE TOES,"Body Part, Organ, or Organ Component"
APLASIA/HYPOPLASIA OF THE PHALANGES OF THE TOES,"Body Part, Organ, or Organ Component"
BULLET-SHAPED PHALANGES OF THE TOES,"Body Part, Organ, or Organ Component"
ABNORMALITY OF THE EPIPHYSES OF THE TOES,"Body Part, Organ, or Organ Component"
WIDELY SPACED AND FLEXED TOES,"Body Part, Organ, or Organ Component"
CLUBBING OF FINGERS AND TOES,"Body Part, Organ, or Organ Component"
ANTERIOR TONGUE-LIKE PROTRUSION OF LUMBAR VERTEBRAL BODIES,"Body Part, Organ, or Organ Component"
ABNORMAL TEETH SPACING,"Body Part, Organ, or Organ Component"
DELAYED DENTITION,"Body Part, Organ, or Organ Component"
ABNORMALITY OF THE TEETH,"Body Part, Organ, or Organ Component"
TORSADE DE POINTES,Disease or Syndrome
RETROCOLLIS,Sign or Symptom
"RHABDOMYOLYSIS MAY FOLLOW SEVERE EXERCISE IN HOT CONDITIONS, NEUROLEPTIC DRUGS, ALCOHOL, OR INFECTIONS",Pharmacologic Substance
TRANSIENT PULMONARY INFILTRATES,Population Group
JEJUNOILEAL ULCERATION,Pathologic Function
DISTAL ULCERATION AND OSTEOMYELITIS LEADING TO AUTOAMPUTATION,Pathologic Function
EXOSTOSES OF THE ULNA,"Body Part, Organ, or Organ Component"
FRACTURED ULNA,Injury or Poisoning
ABNORMALITIES OF PLACENTA AND UMBILICAL CORD,Embryonic Structure
LOW WEIGHT,Finding
ABNORMALITY OF THE URACHUS,Embryonic Structure
URETEROCELE,Acquired Abnormality
ABSENT URINARY UROTHIONE,"Body Part, Organ, or Organ Component"
URINARY TRACT INFECTIONS,Disease or Syndrome
GENITOURINARY TRACT MALFORMATION,Body System
ABNORMALITY OF THE VAGINA,"Body Part, Organ, or Organ Component"
AGENESIS OF THE DIAPHRAGM,Medical Device
RECURRENT DEEP VEIN THROMBOSIS,Pathologic Function
VENTRICULAR TACHYCARDIA,Pathologic Function
VISUAL LOSS,Organism Function
"LIFELONG REDUCED VISUAL ACUITY, LEGAL BLINDNESS TO LOW VISION",Disease or Syndrome
CONGENITAL VISUAL IMPAIRMENT,Disease or Syndrome
CENTRAL VISUAL LOSS,Disease or Syndrome
IMPAIRED VISION,Disease or Syndrome
SUBNORMAL VISUAL ACUITY,Clinical Attribute
VITREOUS HEMORRHAGE,Pathologic Function
DECREASED VON WILLEBRAND FACTOR,Biologically Active Substance
OVERGROWTH OF EXTERNAL GENITALIA,"Body Part, Organ, or Organ Component"
"LARGE, FLARED ILIAC WINGS","Body Part, Organ, or Organ Component"
FREQUENT BLEEDING MAY OCCUR WITH TRAUMA,Injury or Poisoning
ABNORMALITY OF THE WRIST,Body Location or Region
"INCREASED URINARY SULFITE, THIOSULFATE, S-SULFOCYSTEINE, TAURINE, HYPOXANTHINE, AND XANTHINE","Nucleic Acid, Nucleoside, or Nucleotide"
ABNORMAL ZINC METABOLISM,Pharmacologic Substance
HYPOPLASIA OF THE ZYGOMATIC BONE,"Body Part, Organ, or Organ Component"
VENTRICULAR HYPERTROPHY ON ECG,Organic Chemical
ABNORMALITY OF CARDIAC CONDUCTION,Pharmacologic Substance
DECREASED METHYLCOBALAMIN (MECBL),Vitamin
EPIDERMOLYTIC HYPERKERATOSIS,Congenital Abnormality
'MOLAR TOOTH SIGN' ON MRI,Diagnostic Procedure
RELATIVE MACROCEPHALY,Family Group
SHORT FIBULAE,Family Group
SPINAL DYSRAPHISM,Congenital Abnormality
ABSENCE OF PERMANENT TEETH,Acquired Abnormality
DIFFICULTY CLIMBING STAIRS,Daily or Recreational Activity
WALKING ON TIPTOES,Daily or Recreational Activity
PENETRATING FOOT ULCERS,Disease or Syndrome
"DECREASED BETA-GALACTOSIDASE ACTIVITY (LEUKOCYTE, FIBROBLAST, PLASMA)",Disease or Syndrome
GLUCOSEPHOSPHATE ISOMERASE DEFICIENCY,"Amino Acid, Peptide, or Protein"
HEAD NODDING,Mammal
INCREASED NUMBER OF CD4-/CD8- T CELLS EXPRESSING ALPHA/BETA T-CELL RECEPTORS,Immunologic Factor
"ADULT POLYCYSTIC KIDNEY DISEASE, TYPE III",Disease or Syndrome
CHOREOATHETOSIS,Disease or Syndrome
"ENCEPHALOPATHY, HYPOGLYCEMIC",Disease or Syndrome
ENCEPHALOPATHY,Disease or Syndrome
VENTRICULAR ARRHYTHMIA,Pathologic Function
EMOTIONAL LABILITY,Mental or Behavioral Dysfunction
TRANSIENT HYPOPHOSPHATEMIA,Pathologic Function
CHRONIC GASTRITIS,Disease or Syndrome
ABNORMAL IMMUNOGLOBULIN LEVEL,Mental Process
PRECOCIOUS PUBERTY IN FEMALES,Population Group
DECREASED IGG LEVEL,Disease or Syndrome
MUSCLE BIOPSY SHOWS RAGGED-RED FIBERS WITH DECREASED COX ACTIVITY,Sign or Symptom
DECREASED TESTOSTERONE IN MALES,Population Group
LOW BIRTH WEIGHT IN MALES,Population Group
ABNORMAL CONE-MEDIATED ELECTRORETINOGRAM,Pharmacologic Substance
POSITIVE REGITINE TEST,Organic Chemical
CHRONIC CALCIFYING PANCREATITIS,Disease or Syndrome
MARKED SCLEROSIS OF SKULL BASE,Body Location or Region
ABNORMALITY OF THE SKULL BASE,Body Location or Region
CLUBBING OF FINGERS AND TOES,Sign or Symptom
OVARIAN FIBROMA,Neoplastic Process
DILATED CARDIOMYOPATHY MAY BE PRESENT,Quantitative Concept
DYSTROPHIC CHANGES MAY BE PRESENT,Quantitative Concept
SENSORY NEUROPATHY,Disease or Syndrome
TOENAILS MILDLY TO MODERATELY DYSTROPHIC OR ATROPHIC,Disease or Syndrome
EEG ABNORMALITIES,Finding
POLYMORPHIC AND POLYTOPIC VENTRICULAR EXTRASYSTOLES,Pathologic Function
VENTRICULAR EXTRASYSTOLES,Pathologic Function
MYOCARDIAL FIBROSIS,Pathologic Function
"GROWTH RETARDATION, PRENATAL AND POSTNATAL",Pathologic Function
DECREASED IMMUNOGLOBULIN LEVEL,Finding
DECREASED IGG LEVEL,Finding
ACCIDENTAL INJURY AND ULCERATION OF THE LIPS AND TONGUE DUE TO DECREASED SENSATION,Injury or Poisoning
GENERALIZED DISTAL TUBULAR ACIDOSIS,Disease or Syndrome
MULTIPLE EXOSTOSES OF LONG TUBULAR BONES,Disease or Syndrome
"MUSCLE WEAKNESS, SEVERE",Finding
PROXIMAL MUSCLE WEAKNESS IN LOWER LIMBS,Finding
"MUSCLE WEAKNESS, LOWER LIMB, DISTAL",Finding
"MUSCLE WEAKNESS, PREDOMINANTLY PROXIMAL",Finding
PROXIMAL MUSCLE WEAKNESS,Finding
DISTAL MUSCLE WEAKNESS,Finding
HEPATOCELLULAR NECROSIS,Disease or Syndrome
"LONGSTANDING, MULTIPLE, SUBCUTANEOUS NODULES",Pathologic Function
ELEVATED ALKALINE PHOSPHATASE OF BONE ORIGIN,Finding
HYPOREFLEXIA AT ANKLE JOINTS,Finding
RAREFACTION OF RETINAL PIGMENTATION,Finding
FISHNET RETINAL PIGMENTATION,Finding
HYPOCALCEMIC TETANY,Disease or Syndrome
MIXED DEMYELINATING AND AXONAL POLYNEUROPATHY,Disease or Syndrome
SENSORIMOTOR NEUROPATHY,Disease or Syndrome
JOINT SWELLING,Sign or Symptom
HYPERTENSIVE RETINOPATHY,Disease or Syndrome
NEUROPATHOLOGY SHOWS DIFFUSE DEMYELINATION OF THE CEREBRAL WHITE MATTER,"Body Part, Organ, or Organ Component"
HYPODENSITY OF CEREBRAL WHITE MATTER ON MRI,"Body Part, Organ, or Organ Component"
SINGLE BRAIN VENTRICLE,Congenital Abnormality
POLYDACTYLY AFFECTING THE 3RD FINGER,Congenital Abnormality
POLYDACTYLY (HANDS),Congenital Abnormality
BILATERAL COXA VALGA,Disease or Syndrome
COXA VARA,Congenital Abnormality
SEVERE DEGENERATIVE MYOPIA,Disease or Syndrome
ANTERIOR CHAMBER SYNECHIAE,Disease or Syndrome
ABNORMALITY OF THE PUPILS,Finding
CORNEAL DEGENERATION,Disease or Syndrome
BAND-SHAPED CORNEAL DYSTROPHY,Disease or Syndrome
PAPILLEDEMA,Disease or Syndrome
"HEARING LOSS, SENSORINEURAL",Disease or Syndrome
HYPERTENSION DUE TO RENAL ARTERY HYPERPLASIA,Disease or Syndrome
MALPOSITION OF TEETH,Anatomical Abnormality
RENAL HYPOPLASIA,Finding
CUBITUS VALGUS,Acquired Abnormality
CONGENITAL NUCLEAR CATARACT IN MALES,Congenital Abnormality
"PECTUS CARINATUM, SEVERE",Congenital Abnormality
DECREASED HEMOGLOBIN,Finding
ANHIDROTIC ECTODERMAL DYSPLASIA,Disease or Syndrome
HIDROTIC ECTODERMAL DYSPLASIA,Disease or Syndrome
PARTIAL DEFICIENCY OF FACTOR XIII:C,Disease or Syndrome
WILLIAMS FACTOR DEFICIENCY,Disease or Syndrome
PSYCHOMOTOR RETARDATION,Disease or Syndrome
PHOSPHOLIPID ANTIBODY POSITIVE,"Amino Acid, Peptide, or Protein"
PHOSPHOLIPID ANTIBODY POSITIVE,Immunologic Factor
GROWTH HORMONE AND PITUITARY ABNORMALITY,"Amino Acid, Peptide, or Protein"
WIDE CRANIAL SUTURES,Spatial Concept
ANTERIOR FONTANELLE OPEN IN ADULTS,Spatial Concept
FAILURE TO THRIVE SECONDARY TO RECURRENT INFECTIONS,Temporal Concept
CHOROID PLEXUS CALCIFICATION,Qualitative Concept
PREMATURE CALCIFICATION OF MITRAL ANNULUS,Qualitative Concept
STIPPLED CALCIFICATION OF HAND BONES,Qualitative Concept
INTRACELLULAR ACCUMULATION OF AUTOFLUORESCENT LIPOPIGMENT STORAGE MATERIAL,Cell Component
MEGALOBLASTIC ANEMIA UNRESPONSIVE TO VITAMIN B12 AND FOLATE,Organic Chemical
BRACKET EPIPHYSES,Medical Device
BRACKET EPIPHYSIS OF THE MIDDLE PHALANX OF THE 2ND FINGER,Medical Device
BRACKET EPIPHYSIS OF THE MIDDLE PHALANX OF THE 3RD FINGER,Medical Device
BRACKET EPIPHYSIS OF THE PROXIMAL PHALANX OF THE HALLUX,Medical Device
PALE FLAT DISK LATE,Medical Device
TRICUSPID AND MITRAL VALVES ARE REPLACED BY A SINGLE INLET VALVE,Medical Device
INCREASED PREVALENCE OF VALVULAR DISEASE,Medical Device
DECREASED VIBRATORY SENSE IN THE LOWER LIMBS,Medical Device
EPICANTHUS,Therapeutic or Preventive Procedure
FRAGMENTATION OF THE EPIPHYSES OF THE PROXIMAL PHALANGES OF THE HAND,Therapeutic or Preventive Procedure
FRAGMENTATION OF THE EPIPHYSES OF THE 5TH FINGER,Therapeutic or Preventive Procedure
FRAGMENTATION OF THE EPIPHYSIS OF THE PROXIMAL PHALANX OF THE 3RD FINGER,Therapeutic or Preventive Procedure
FRAGMENTATION OF THE EPIPHYSIS OF THE 1ST METATARSAL,Therapeutic or Preventive Procedure
FRAGMENTATION OF THE EPIPHYSES OF THE TOES,Therapeutic or Preventive Procedure
MUSCLE BIOPSY SHOWS DYSTROPHIC CHANGES,Diagnostic Procedure
TRANSPOSITION OF THE GREAT VESSELS,Congenital Abnormality
RENAL BIOPSY SHOWS TUBULOINTERSTITIAL FIBROSIS,Diagnostic Procedure
INCREASED CSF PROTEIN,Laboratory Procedure
DECREASED CERVICAL SPINE FLEXION DUE TO CONTRACTURES OF POSTERIOR CERVICAL MUSCLES,Spatial Concept
"THROMBOCYTOPENIA, MILD-MODERATE",Qualitative Concept
MODERATE-SEVERE ANEMIA,Qualitative Concept
MODERATE GENERALIZED OSTEOPOROSIS,Qualitative Concept
"MENTAL RETARDATION, MODERATE TO SEVERE",Qualitative Concept
MODERATE-TO-SEVERE THROMBOCYTOPENIA,Qualitative Concept
HIGH-GRADE HYPERMETROPIA,Qualitative Concept
SEVERE EARLY SENSORINEURAL HEARING LOSS,Qualitative Concept
SEVERE HEARING DEFECT,Qualitative Concept
"ONYCHODYSTROPHY, SEVERE",Qualitative Concept
"OLIVOPONTOCEREBELLAR HYPOPLASIA, SEVERE",Qualitative Concept
SEVERE INTRAUTERINE GROWTH RETARDATION,Qualitative Concept
SEVERE SKELETAL DYSPLASIA,Qualitative Concept
SEVERE DELAY IN DEVELOPMENTAL MILESTONES,Qualitative Concept
"POLYMICROGYRIA, MOST SEVERE IN THE FRONTOPARIETAL REGIONS",Qualitative Concept
"METABOLIC ACIDOSIS, SEVERE",Qualitative Concept
SCOLIOSIS,Qualitative Concept
MENTAL RETARDATION (MODERATE TO SEVERE IN MALES),Qualitative Concept
SEVERE BEHAVIORAL PROBLEMS AT AGE 3-4,Qualitative Concept
"MENTAL RETARDATION, MODERATE TO SEVERE",Qualitative Concept
SEVERE PERIODONTITIS,Qualitative Concept
LATE SENSORINEURAL HEARING LOSS,Temporal Concept
LATE EXTRAPYRAMIDAL SIGNS,Temporal Concept
PALE FLAT DISK LATE,Temporal Concept
RETINITIS PIGMENTOSA,Temporal Concept
HYPOPLASTIC/SMALL DISTAL PHALANX OF THE 2ND FINGER,Temporal Concept
APLASIA OF THE DISTAL PHALANX OF THE 2ND FINGER,Temporal Concept
HYPOPLASTIC/SMALL DISTAL PHALANX OF THE THUMB,Temporal Concept
BROAD DISTAL PHALANGES OF THE HAND,Temporal Concept
RADIAL DEVIATION OF THUMB TERMINAL PHALANX,Temporal Concept
T-WAVE INVERSION IN THE RIGHT PRECORDIAL LEADS AND LATE POTENTIALS IN SIGNAL-AVERAGING ECG,Spatial Concept
UNUSUAL HAIRLINE WITH HAIR GROWTH ON TEMPLES EXTENDING TO LATERAL EYEBROW,Spatial Concept
LATERALLY DISPLACED FEMORAL HEADS,Spatial Concept
HYPOPLASIA OF THE ANTERIOR NASAL SPINE,Spatial Concept
ANTERIOR AND POSTERIOR RIB FLARING,Spatial Concept
ANTERIOR AND POSTERIOR RIB CUPPING,Spatial Concept
ANTERIOR RIB CUPPING,Spatial Concept
"DENSE, POSTERIOR CORTICAL CATARACT",Spatial Concept
POSTERIOR SUBCAPSULAR CATARACTS,Spatial Concept
ANTERIOR AND POSTERIOR RIB CUPPING,Spatial Concept
SHORT PROXIMAL AND MIDDLE PHALANGES,Spatial Concept
GRADUAL PROGRESSIVE LOSS OF CENTRAL VISUAL ACUITY,Spatial Concept
CENTRAL RETINAL EXUDATE,Spatial Concept
"DEFECTIVE, IRREGULAR TARSAL OSSIFICATION",Spatial Concept
CENTRAL VISUAL LOSS EARLY,Spatial Concept
SUDDEN CENTRAL VISUAL LOSS,Spatial Concept
PERIPHERAL SCHWANNOMA,Spatial Concept
"RESTRICTIVE EXTERNAL OPTHALMOPLEGIA, BILATERAL",Spatial Concept
EXTERNAL AUDITORY CANAL ATRESIA,Spatial Concept
ABNORMALITY OF THE PROXIMAL PHALANX OF THE 3RD FINGER,Spatial Concept
ABNORMALITY OF THE PROXIMAL PHALANX OF THE THUMB,Spatial Concept
HYPOPLASTIC/SMALL PROXIMAL PHALANX OF THE 3RD FINGER,Spatial Concept
CURVED PROXIMAL PHALANGES OF THE HAND,Spatial Concept
BROAD PROXIMAL PHALANGES OF THE HAND,Spatial Concept
BULLET-SHAPED PROXIMAL PHALANGES OF THE TOES,Spatial Concept
TRIANGULAR SHAPED PROXIMAL PHALANGES OF THE TOES,Spatial Concept
"MUSCLE WEAKNESS, PREDOMINANTLY PROXIMAL",Spatial Concept
PROXIMAL ESOPHAGEAL ATRESIA,Spatial Concept
"GENERALIZED MUSCLE WEAKNESS, PROXIMAL AND DISTAL",Spatial Concept
PROXIMAL MUSCLE INVOLVEMENT MAY OCCUR,Spatial Concept
SYMPHALANGISM OF THE DISTAL AND MIDDLE PHALANGES OF THE 4TH FINGER,Spatial Concept
DISTAL SENSORY AND MOTOR AXONAL NEUROPATHY,Spatial Concept
"SMALL, IRREGULAR DISTAL FEMORAL EPIPHYSES",Spatial Concept
DISTAL WIDENING OF METACARPALS,Spatial Concept
"GENERALIZED MUSCLE ATROPHY, PROXIMAL AND DISTAL",Spatial Concept
DISTAL SENSORY IMPAIRMENT,Spatial Concept
RHOMBOID OR TRIANGULAR SHAPED 5TH FINGER PROXIMAL PHALANX,Conceptual Entity
TRIANGULAR SHAPED PROXIMAL PHALANX OF THE 3RD FINGER,Conceptual Entity
TRIANGULAR SHAPED PROXIMAL PHALANGES OF THE TOES,Conceptual Entity
TRIANGULAR EPIPHYSES OF THE HALLUX,Conceptual Entity
TRIANGULAR EPIPHYSIS OF THE DISTAL PHALANX OF THE HALLUX,Conceptual Entity
"FLATTENED, SQUARED-OFF EPIPHYSES OF TUBULAR BONES",Spatial Concept
FOCAL SEGMENTAL GLOMERULOSCLEROSIS,Spatial Concept
